Zip,Provider Id,Hospital_Name,Address,lat,lng,Expenditures,OP_6,OP_7,SCIP_INF_3,SCIP_CARD_2,SCIP_VTE_2,SCIP_INF_9,PN_6,HF_1,HF_2,IMM_2,Don't recommend,Recommend,Might recommend,Low rating,Medium rating,High rating,Inc. Cat,Inc Cat,Cost category,Efficiency
48532,230141,MCLAREN FLINT,401 S BALLENGER HIGHWAY,43.0139913,-83.7324991,"$19,998",99,99,99,100,100,98,98,93,100,96,5,67,28,8,26,66,1,medium,medium,0.0049
29464,420089,EAST COOPER MEDICAL CENTER,2000 HOSPITAL DR,32.8211859,-79.8505211,"$23,154",100,100,92,99,99,100,95,100,100,94,4,81,15,5,13,82,2,medium,medium,0.0042
71202,190011,UNIVERSITY HEALTH CONWAY,4864 JACKSON STREET,,,"$11,292",81,95,99,80,97,90,97,99,99,75,6,68,26,10,25,65,0,low,low,0.0081
71201,190125,ST FRANCIS MEDICAL CENTER,309 JACKSON STREET,32.4986364,-92.1137617,"$20,689",98,97,100,99,100,99,97,89,100,92,3,80,17,8,17,75,1,medium,medium,0.0047
71201,190246,P & S SURGICAL HOSPITAL,312 GRAMMONT ST SUITE 101,32.5007763,-92.1141286,"$20,661",99,98,100,99,99,99,N/A,N/A,N/A,96,1,93,6,2,8,90,1,medium,medium,0.0048
71201,190245,MONROE SURGICAL HOSPITAL,2408 BROADMOOR BLVD,32.5359027,-92.1015065,"$16,217",100,85,95,96,97,96,N/A,N/A,N/A,97,1,85,14,1,13,86,1,medium,low,0.0059
28334,340071,BETSY JOHNSON REGIONAL  HOSPITAL,800 TILGHMAN DR,35.307153,-78.634739,"$14,478",100,99,92,91,99,97,97,92,99,95,6,65,29,8,23,69,0,medium,low,0.0066
22554,490140,"STAFFORD HOSPITAL, LLC","101 HOSPITAL CENTER BOULEVARD, SUITE 307",52.806693,-2.12066,"$16,721",100,97,100,94,98,100,99,99,99,96,5,78,17,8,17,75,2,medium,low,0.0059
18201,390185,LEHIGH VALLEY HOSPITAL - HAZLETON,700 EAST BROAD STREET,40.9491755,-75.9641194,"$19,945",97,84,100,100,100,100,100,100,100,100,9,51,40,12,34,54,0,medium,medium,0.0049
55432,240132,UNITY HOSPITAL,550 OSBORNE ROAD,45.106036,-93.2568465,"$16,373",97,99,100,100,100,97,98,100,100,98,5,68,27,8,26,66,1,medium,low,0.006
55433,240115,MERCY HOSPITAL,4050 COON RAPIDS BLVD,45.183171,-93.369198,"$16,845",99,99,100,100,100,99,97,99,100,94,3,75,22,6,20,74,1,medium,low,0.0059
55435,240078,FAIRVIEW SOUTHDALE HOSPITAL,6401 FRANCE AVENUE SOUTH,44.8861792,-93.32686,"$20,944",99,98,100,100,100,100,100,100,100,98,2,76,22,5,22,73,1,medium,medium,0.0048
30106,110143,WELLSTAR COBB HOSPITAL,3950 AUSTELL RD,33.8564804,-84.6040816,"$19,119",98,99,97,100,99,99,98,88,100,94,6,67,27,10,24,66,1,medium,low,0.0051
78624,450604,HILL COUNTRY MEMORIAL HOSPITAL INC,1020 SOUTH STATE HIGHWAY 16,29.5894904,-98.3759417,"$19,513",100,97,100,100,100,100,91,100,100,99,1,91,8,2,7,91,1,medium,low,0.0051
78629,450235,MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,,,"$18,841",75,76,91,N/A,42,N/A,83,93,89,93,5,68,27,4,24,72,1,medium,low,0.0043
37821,440153,TENNOVA HEALTHCARE-NEWPORT MEDICAL CENTER,435 2ND ST,,,"$14,437",N/A,N/A,N/A,N/A,N/A,N/A,96,87,100,100,10,58,32,15,23,62,0,medium,low,0.0066
27536,340132,MARIA PARHAM MEDICAL CENTER,PO BOX 59,36.3314378,-78.4492615,"$15,771",98,92,98,100,100,98,94,93,100,99,5,60,35,10,28,62,0,medium,low,0.0062
27534,340010,WAYNE MEMORIAL HOSPITAL,2700 WAYNE MEMORIAL DR,35.3977239,-77.9525029,"$18,515",97,96,99,97,99,98,97,96,99,97,6,57,37,10,27,63,1,medium,low,0.0053
23320,490120,CHESAPEAKE GENERAL HOSPITAL,"736 BATTLEFIELD BLVD, NORTH",36.7682088,-76.2874927,"$17,995",99,97,96,98,99,95,97,93,100,97,5,70,25,7,24,69,1,medium,low,0.0054
72034,40029,CONWAY REGIONAL MEDICAL CENTER,2302 COLLEGE AVENUE,,,"$18,529",98,98,97,98,99,98,92,96,100,97,3,74,23,5,22,73,1,medium,low,0.0053
55371,240141,FAIRVIEW NORTHLAND REGIONAL HOSPITAL,911 NORTHLAND DR,45.5583296,-93.5899369,"$13,717",99,100,100,100,100,100,98,100,100,99,2,74,24,5,17,78,1,medium,low,0.0073
55379,240104,ST FRANCIS REGIONAL MEDICAL CENTER,1455 ST FRANCIS AVENUE,44.770936,-93.502911,"$15,325",98,100,100,100,100,100,100,98,100,96,3,77,20,5,18,77,2,medium,low,0.0065
33317,100167,PLANTATION GENERAL HOSPITAL,401 NW 42ND AVE,26.126466,-80.205193,"$19,433",100,98,99,100,100,99,100,98,100,100,10,66,24,13,23,64,1,medium,low,0.0051
33316,100039,BROWARD HEALTH MEDICAL CENTER,1600 S ANDREWS AVE,26.1023176,-80.1410966,"$23,385",99,98,100,100,100,100,100,100,100,96,9,69,22,12,24,64,1,medium,medium,0.0042
37129,440053,SAINT THOMAS RUTHERFORD HOSPITAL,1700 MEDICAL CENTER PARKWAY,35.8592178,-86.4247012,"$18,030",98,92,96,98,96,91,97,96,100,91,5,74,21,8,21,71,1,medium,low,0.0053
44870,360025,FIRELANDS REGIONAL MEDICAL CENTER,1111 HAYES AVENUE,41.4464582,-82.708774,"$19,374",99,99,100,99,100,100,99,100,100,97,4,70,26,7,25,68,1,medium,low,0.0051
14437,330238,NICHOLAS H NOYES MEMORIAL HOSPITAL,111  CLARA BARTON STREET,,,"$13,407",92,93,100,89,99,95,90,79,75,95,2,63,35,6,32,62,1,medium,low,0.0068
35601,10054,DECATUR MORGAN HOSPITAL-PARKWAY CAMPUS,1874 BELTLINE RD SW,34.6059253,-86.9833417,"$14,593",93,97,N/A,N/A,N/A,N/A,95,90,97,96,8,65,27,10,26,64,1,medium,low,0.0065
35601,10085,DECATUR MORGAN HOSPITAL-DECATUR CAMPUS,1201 7TH STREET SE,34.6059253,-86.9833417,"$16,769",99,97,99,100,99,100,99,72,99,92,5,72,23,7,23,70,1,medium,low,0.0057
14432,330265,CLIFTON SPRINGS HOSPITAL AND CLINIC,2 COULTER ROAD,42.960425,-77.136366,"$12,767",N/A,N/A,100,100,100,100,100,100,100,100,5,80,15,5,20,75,1,low,low,0.0078
19958,80007,BEEBE MEDICAL CENTER,424 SAVANNAH RD,38.7716259,-75.1421,"$19,741",100,99,99,100,99,100,98,98,100,94,5,73,22,8,24,68,1,medium,medium,0.005
53715,520083,ST MARYS HOSPITAL,700 SOUTH PARK ST,43.0586695,-89.4026911,"$18,374",98,99,99,100,99,100,96,97,100,100,1,86,13,3,14,83,0,medium,low,0.0054
53715,520089,MERITER HOSPITAL,202 S PARK ST,43.0643158,-89.4010046,"$18,328",97,99,99,99,99,98,96,99,100,89,4,79,17,6,17,77,0,medium,low,0.0053
46802,150047,ST JOSEPH HOSPITAL,700 BROADWAY,41.0782049,-85.149364,"$17,965",98,100,97,100,98,88,98,98,100,99,8,66,26,9,25,66,0,medium,low,0.0054
46804,150017,LUTHERAN HOSPITAL OF INDIANA,7950 W JEFFERSON BLVD,41.0385664,-85.250314,"$21,151",99,99,98,99,99,99,93,96,100,99,3,77,20,6,19,75,1,medium,medium,0.0046
46804,150168,THE ORTHOPAEDIC HOSPITAL OF LUTHERAN HEALTH NETWOR,7952 W JEFFERSON BLVD,,,"$24,604",100,100,100,100,100,100,N/A,N/A,N/A,98,3,82,15,5,16,79,1,medium,medium,0.0041
48180,230270,OAKWOOD HOSPITAL - TAYLOR,10000 TELEGRAPH ROAD,42.2350617,-83.2760213,"$20,300",N/A,N/A,99,100,100,100,98,96,99,98,4,75,21,7,17,76,1,medium,medium,0.0049
48183,230176,OAKWOOD HOSPITAL - SOUTHSHORE,5450 FORT STREET,42.116945,-83.213649,"$17,815",96,99,97,95,99,89,98,97,100,94,5,73,22,6,20,74,1,medium,low,0.0054
48184,230142,OAKWOOD HOSPITAL - WAYNE,33155 ANNAPOLIS AVE,42.2742355,-83.3657995,"$18,316",99,99,99,100,100,100,96,91,100,100,7,67,26,9,21,70,1,medium,low,0.0054
20186,490023,FAUQUIER HOSPITAL,500 HOSPITAL DRIVE,38.713201,-77.808886,"$17,620",100,97,99,99,99,94,96,95,100,99,4,72,24,7,20,73,2,medium,low,0.0056
62062,140289,ANDERSON HOSPITAL,6800 STATE ROUTE 162,38.7381682,-89.9472819,"$17,685",99,98,98,92,98,97,94,93,100,98,3,75,22,6,21,73,2,medium,low,0.0055
94520,50496,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS,2540 EAST ST,,,"$20,821",97,99,99,99,99,97,98,99,100,90,3,84,13,4,16,80,1,medium,medium,0.0047
85016,30078,PHOENIX INDIAN MEDICAL CENTER,4212 NORTH 16TH STREET,33.4973331,-112.0495,"$11,282",N/A,N/A,97,N/A,100,92,100,N/A,N/A,98,5,56,39,8,30,62,1,low,low,0.0086
74601,370006,PONCA CITY MEDICAL CENTER,1900 NORTH 14TH STREET,36.7248502,-97.0684764,"$15,049",100,100,99,94,99,100,98,95,100,100,6,60,34,8,26,66,1,medium,low,0.0065
92201,50534,JOHN F KENNEDY MEMORIAL HOSPITAL,47111 MONROE STREET,33.706966,-116.235284,"$19,362",100,100,88,98,100,100,94,99,99,97,9,61,30,11,24,65,1,medium,low,0.005
32209,100001,UF HEALTH JACKSONVILLE,655 W 8TH ST,30.346874,-81.664271,"$19,388",98,99,99,99,99,100,89,93,100,96,8,64,28,11,23,66,0,medium,low,0.005
36451,10091,GROVE HILL MEMORIAL HOSPITAL,295 JACKSON HWY S,31.7087681,-87.7772218,"$11,674",N/A,N/A,85,N/A,94,N/A,91,86,97,90,10,55,35,16,29,55,0,low,low,0.0078
11901,330107,PECONIC BAY MEDICAL CENTER,1300 ROANOKE AVENUE,40.9338156,-72.6737889,"$18,641",97,90,97,94,96,87,93,57,89,96,10,57,33,14,32,54,1,medium,low,0.0048
30312,110115,ATLANTA MEDICAL CENTER,303 PARKWAY DR NE,33.76307,-84.3736035,"$20,329",97,99,93,95,98,96,96,96,100,98,11,63,26,14,25,61,1,medium,medium,0.0048
17331,390233,HANOVER HOSPITAL,300 HIGHLAND AVE,39.8086716,-76.9828148,"$18,716",98,96,99,100,99,99,98,99,100,99,4,69,27,7,25,68,1,medium,low,0.0053
67357,170120,LABETTE HEALTH,1902 SOUTH US HWY 59,37.3210885,-95.2646156,"$18,370",99,100,98,96,97,96,90,90,100,91,3,74,23,6,18,76,1,medium,low,0.0052
95476,50090,SONOMA VALLEY HOSPITAL,347 ANDRIEUX ST,38.2879752,-122.4653001,"$19,414",93,100,100,100,99,99,96,N/A,100,93,5,69,26,5,31,64,1,medium,low,0.005
35235,10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,33.5963331,-86.6675956,"$18,597",99,99,99,99,98,98,99,100,100,90,5,73,22,8,23,69,1,medium,low,0.0053
35233,10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,33.5057652,-86.8021477,"$21,535",98,91,100,95,99,97,98,97,100,87,2,86,12,4,13,83,0,medium,medium,0.0045
38501,440059,COOKEVILLE REGIONAL MEDICAL CENTER,1 MEDICAL CENTER BOULEVARD,36.170308,-85.508855,"$19,433",100,99,94,98,97,94,98,70,99,85,3,79,18,6,18,76,0,medium,low,0.0048
17822,390006,GEISINGER MEDICAL CENTER,100 NORTH ACADEMY AVENUE,40.967488,-76.604415,"$21,506",95,99,98,100,99,99,99,100,100,91,2,78,20,5,19,76,1,medium,medium,0.0046
87109,320017,LOVELACE WOMEN'S HOSPITAL,4701 MONTGOMERY BOULEVARD NE,35.131409,-106.591452,"$16,110",99,97,98,100,99,100,94,100,98,100,6,72,22,9,24,67,1,medium,low,0.0061
87102,320009,LOVELACE MEDICAL CENTER,601 DR MARTIN LUTHER KING JR AVE NE,35.086028,-106.639502,"$20,775",96,99,99,100,98,98,99,99,99,98,8,68,24,10,26,64,0,medium,medium,0.0047
29812,420016,SOUTHERN PALMETTO HOSPITAL,PO BOX 588  811  REYNOLDS ROAD,,,"$14,843",N/A,N/A,N/A,N/A,N/A,N/A,58,100,30,78,7,59,34,12,30,58,1,medium,low,0.0045
95945,50150,SIERRA NEVADA MEMORIAL HOSPITAL,155 GLASSON WAY,39.2279969,-121.047485,"$17,446",94,100,99,96,100,97,98,96,99,96,7,65,28,10,26,64,1,medium,low,0.0056
70526,190044,AMERICAN LEGION HOSPITAL,1305 CROWLEY RAYNE HIGHWAY,,,"$17,085",99,93,N/A,69,91,71,92,92,91,82,9,52,39,18,28,54,0,medium,low,0.0051
13619,330263,"CARTHAGE AREA HOSPITAL, INC",1001 WEST STREET,37.176447,-94.3102228,"$10,413",31,27,N/A,N/A,N/A,N/A,65,9,94,50,4,64,32,12,29,59,1,low,low,0.0044
94305,50441,STANFORD HOSPITAL,300 PASTEUR DRIVE,37.4331726,-122.1756166,"$22,762",97,98,98,99,100,98,98,100,100,98,1,86,13,3,17,80,1,medium,medium,0.0043
90813,50191,ST MARY MEDICAL CENTER,1050 LINDEN AVE,33.779913,-118.186023,"$23,002",99,100,97,92,100,99,96,100,100,95,6,71,23,8,21,71,0,medium,medium,0.0043
63901,260119,POPLAR BLUFF REGIONAL MEDICAL CENTER,3100 OAK GROVE ROAD,36.7889384,-90.4408302,"$16,520",99,97,99,96,98,96,98,98,100,98,14,48,38,21,29,50,1,medium,low,0.0059
63901,260227,BLACK RIVER COMMUNITY MEDICAL CENTER,217 PHYSICIANS PARK DRIVE,,,"$9,804",N/A,N/A,N/A,N/A,N/A,N/A,94,N/A,N/A,72,1,87,12,2,16,82,1,low,low,0.0085
46307,150166,PINNACLE HOSPITAL,9301 CONNECTICUT DR,41.4480491,-87.3285321,"$17,056",N/A,N/A,93,N/A,93,N/A,N/A,N/A,60,67,6,74,20,9,16,75,1,medium,low,0.0046
46307,150126,FRANCISCAN ST ANTHONY HEALTH - CROWN POINT,1201 S MAIN ST,41.3955805,-87.3668048,"$18,418",99,93,96,100,99,98,97,96,100,100,4,74,22,7,19,74,1,medium,low,0.0053
99508,20026,ALASKA NATIVE MEDICAL CENTER,4315 DIPLOMACY DR,61.1826828,-149.7989715,"$14,917",90,98,100,97,97,96,85,100,100,77,6,69,25,9,25,66,1,medium,low,0.0063
99508,20017,ALASKA REGIONAL HOSPITAL,2801 DEBARR ROAD,61.210652,-149.827852,"$19,676",98,98,99,97,99,97,100,94,100,96,7,67,26,10,26,64,1,medium,medium,0.005
99508,20001,PROVIDENCE ALASKA MEDICAL CENTER,BOX 196604,41.8239891,-71.4128343,"$18,169",98,99,99,96,99,97,97,100,100,90,3,79,18,7,20,73,1,medium,low,0.0054
24558,490013,HALIFAX REGIONAL HOSPITAL,2204 WILBORN AVENUE,36.7127178,-78.9136189,"$17,193",85,100,89,98,94,83,96,91,100,99,3,66,31,6,24,70,0,medium,low,0.0054
73662,370103,"SAYRE MEMORIAL HOSPITAL, INC",911 HOSPITAL DRIVE,41.9789631,-76.515499,"$10,419",N/A,N/A,N/A,N/A,N/A,N/A,57,N/A,72,66,7,60,33,11,23,66,1,low,low,0.0062
77566,450072,BRAZOSPORT REGIONAL HEALTH SYSTEM,100 MEDICAL DRIVE,29.0295736,-95.4526001,"$16,387",95,98,98,95,98,84,98,99,100,90,7,57,36,12,29,59,2,medium,low,0.0058
55102,240038,UNITED HOSPITAL,333 NORTH SMITH AVENUE,44.9421429,-93.1085818,"$17,609",98,98,98,100,99,97,96,100,100,91,4,71,25,7,24,69,1,medium,low,0.0055
55102,240063,ST JOSEPH'S HOSPITAL,45 WEST 10TH STREET,44.9484282,-93.10024,"$18,806",97,100,98,99,99,96,97,97,99,94,4,76,20,6,21,73,1,medium,low,0.0052
55101,240106,REGIONS HOSPITAL,640 JACKSON STREET,44.9556781,-93.0947227,"$19,060",98,99,99,99,100,99,98,100,100,98,4,72,24,7,22,71,1,medium,low,0.0052
55109,240210,HEALTHEAST ST JOHN'S HOSPITAL,1575 BEAM AVENUE,45.0286389,-93.0340299,"$17,639",99,98,98,98,100,97,99,96,100,93,4,72,24,7,24,69,1,medium,low,0.0055
96793,120002,MAUI MEMORIAL MEDICAL CENTER,221 MAHALANI STREET,20.8851864,-156.4892776,"$15,940",99,100,99,100,97,97,100,100,100,88,6,64,30,10,29,61,2,medium,low,0.0061
99669,20024,CENTRAL PENINSULA GENERAL HOSPITAL,250 HOSPITAL PLACE,60.4931594,-151.0780842,"$14,375",100,100,100,100,99,98,100,89,100,95,3,74,23,4,25,71,1,medium,low,0.0068
32073,100226,ORANGE PARK MEDICAL CENTER,2001 KINGSLEY AVE,30.165502,-81.7377454,"$20,778",100,100,100,100,100,100,100,100,100,99,9,63,28,10,25,65,1,medium,medium,0.0048
84102,460003,SALT LAKE REGIONAL MEDICAL CENTER,1050 EAST SOUTH TEMPLE,40.768223,-111.861077,"$22,743",100,98,100,99,99,100,97,98,100,100,8,69,23,9,23,68,1,medium,medium,0.0044
84107,460049,THE ORTHOPEDIC SPECIALTY HOSPITAL,5848 SOUTH 300 EAST,40.6449709,-111.8844326,"$23,727",99,100,99,100,100,100,N/A,N/A,N/A,96,2,83,15,5,17,78,1,medium,medium,0.0042
84107,460010,INTERMOUNTAIN MEDICAL CENTER,5121 SOUTH COTTONWOOD STREET,40.6592191,-111.891885,"$21,280",99,98,98,100,99,98,100,97,100,96,2,81,17,5,20,75,1,medium,medium,0.0046
78336,450605,CARE REGIONAL MEDICAL CENTER,1711 W WHEELER AVENUE,27.915561,-97.162528,"$17,197",N/A,N/A,N/A,N/A,43,75,74,100,92,20,8,62,30,13,26,61,1,medium,low,0.0039
75070,670069,METHODIST MCKINNEY HOSPITAL,8000 W ELDORADO PKWY,33.1765608,-96.7223614,"$22,784",100,90,99,99,99,98,N/A,N/A,N/A,73,5,78,17,6,18,76,2,medium,medium,0.0041
75071,670082,BAYLOR MEDICAL CENTER AT MCKINNEY,5252 WEST UNIVERSITY DRIVE,33.2210685,-96.6825609,"$19,644",98,100,98,100,100,98,98,100,100,100,3,86,11,5,11,84,2,medium,medium,0.005
75075,450651,MEDICAL CENTER OF PLANO,3901 W 15TH ST,33.021794,-96.766505,"$22,577",99,98,100,98,100,100,98,97,100,99,5,71,24,8,23,69,2,medium,medium,0.0044
30434,110100,JEFFERSON HOSPITAL,1067 PEACHTREE ST,33.0093062,-82.4045135,"$13,028",N/A,N/A,N/A,N/A,N/A,N/A,N/A,91,82,99,7,69,24,10,16,74,0,low,low,0.007
27804,340147,NASH GENERAL HOSPITAL,2460 CURTIS ELLIS DRIVE,35.9753847,-77.8501172,"$18,124",97,97,99,97,98,100,98,100,100,93,5,62,33,8,25,67,1,medium,low,0.0054
77002,450035,ST JOSEPH MEDICAL CENTER,1401 ST. JOSEPH PARKWAY,29.7480158,-95.3659647,"$21,040",93,94,96,88,97,93,98,81,99,91,10,65,25,12,24,64,2,medium,medium,0.0044
77004,450659,PARK PLAZA HOSPITAL,1313 HERMANN DR,29.72272,-95.3875429,"$22,751",96,97,98,95,99,99,100,89,100,99,8,71,21,9,21,70,0,medium,medium,0.0043
77008,450184,MEMORIAL HERMANN HOSPITAL SYSTEM,1635  NORTH LOOP WEST,,,"$23,983",99,99,97,97,99,99,95,97,100,98,5,77,18,7,18,75,1,medium,medium,0.0041
74467,370166,WAGONER COMMUNITY HOSPITAL,1200 WEST CHEROKEE STREET,,,"$10,032",N/A,N/A,100,N/A,N/A,N/A,98,81,79,62,9,59,32,11,31,58,1,low,low,0.0084
70363,190183,LEONARD J CHABERT MEDICAL CENTER,1978 INDUSTRIAL BLVD,29.5691629,-90.6885733,"$14,701",99,96,97,100,98,99,95,95,100,91,5,77,18,8,19,73,1,medium,low,0.0066
70360,190241,PHYSICIANS MEDICAL CENTER,218 CORPORATE DRIVE,29.5992527,-90.7469822,"$23,228",100,97,91,100,100,98,N/A,N/A,N/A,99,1,87,12,3,7,90,1,medium,medium,0.0042
70360,190008,TERREBONNE GENERAL MEDICAL CENTER,8166 MAIN STREET,29.5969268,-90.7143846,"$19,309",100,100,99,100,99,100,100,100,100,93,5,71,24,8,22,70,1,medium,low,0.0051
96701,120026,PALI MOMI MEDICAL CENTER,98-1079 MOANALUA ROAD,21.3832842,-157.9382756,"$18,841",97,99,97,98,99,99,99,100,100,100,2,79,19,5,19,76,2,medium,low,0.0052
40202,180040,JEWISH HOSPITAL & ST MARY'S HEALTHCARE,200 ABRAHAM FLEXNER WAY,38.2487513,-85.7511471,"$20,548",97,98,98,98,96,94,94,77,100,92,8,67,25,11,23,66,0,medium,medium,0.0046
40202,180088,"NORTON HOSPITALS, INC",200 EAST CHESTNUT STREET,,,"$20,886",97,99,97,97,97,97,96,95,100,95,6,71,23,9,23,68,0,medium,medium,0.0046
40202,180141,UNIVERSITY OF LOUISVILLE HOSPITAL,530 SOUTH JACKSON STREET,38.2480611,-85.744415,"$19,426",96,95,94,99,94,91,100,99,100,90,6,72,22,9,21,70,0,medium,low,0.0049
40207,180130,BAPTIST HEALTH LOUISVILLE,4000 KRESGE WAY,38.2378621,-85.6385055,"$20,852",99,98,99,100,100,98,98,95,100,94,2,83,15,4,16,80,1,medium,medium,0.0047
16214,390093,CLARION HOSPITAL,271 PERKINS ROAD,,,"$17,284",87,46,92,94,85,97,88,100,98,91,5,71,24,10,22,68,0,medium,low,0.0051
46534,150102,INDIANA UNIVERSITY HEALTH STARKE HOSPITAL,102 E CULVER RD,41.2876208,-86.6219151,"$14,021",N/A,N/A,N/A,N/A,N/A,N/A,98,100,100,98,5,60,35,8,29,63,1,medium,low,0.0071
68131,280030,CHI HEALTH CREIGHTON UNIVERSITY MEDICAL CENTER,601 NORTH 30TH ST,41.2650806,-95.9549428,"$20,277",99,99,100,100,100,97,100,94,100,98,6,67,27,10,24,66,0,medium,medium,0.0049
68130,280130,CHI HEALTH LAKESIDE,16901 LAKESIDE HILLS CT,41.2377133,-96.1805177,"$18,180",100,100,100,100,99,100,100,95,100,99,4,79,17,6,17,77,2,medium,low,0.0055
60440,140304,ADVENTIST BOLINGBROOK HOSPITAL,500 REMINGTON BOULEVARD,41.6807969,-88.0836336,"$20,043",96,98,99,98,100,100,100,99,100,99,5,70,25,8,20,72,2,medium,medium,0.0049
94116,50668,LAGUNA HONDA HOSPITAL & REHABILITATION CENTER,375 LAGUNA HONDA BLVD,,,"$9,859",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,93,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,2,low,low,0.0094
94117,50457,ST MARY'S MEDICAL CENTER,450 STANYAN ST,37.7741145,-122.4538478,"$20,812",99,98,100,98,99,100,100,95,99,99,5,71,24,8,23,69,2,medium,medium,0.0047
94117,50008,CALIFORNIA PACIFIC MEDICAL CTR-DAVIES CAMPUS HOSP,601 DUBOCE AVE,36.778261,-119.4179324,"$21,991",90,96,N/A,95,94,80,100,100,100,47,8,67,25,13,23,64,2,medium,medium,0.0041
94115,50047,CALIFORNIA PACIFIC MEDICAL CTR-PACIFIC CAMPUS HOSP,2333 BUCHANAN STREET,36.778261,-119.4179324,"$19,004",87,97,99,98,98,97,100,97,100,46,4,73,23,8,26,66,2,medium,low,0.0048
94115,50076,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,2425 GEARY BLVD,37.7824779,-122.4428981,"$17,510",N/A,N/A,98,99,100,100,100,100,100,99,2,77,21,5,21,74,2,medium,low,0.0057
90602,50169,PRESBYTERIAN INTERCOMMUNITY HOSPITAL,12401 E WASHINGTON BLVD,,,"$20,745",96,97,96,99,99,99,94,99,100,95,3,83,14,5,12,83,1,medium,medium,0.0047
36801,10029,EAST ALABAMA MEDICAL CENTER,2000 PEPPERELL PARKWAY,32.6381448,-85.404135,"$17,597",99,100,99,100,100,99,99,98,100,88,3,79,18,6,18,76,1,medium,low,0.0056
90605,50735,WHITTIER HOSPITAL MEDICAL CENTER,9080 COLIMA RD,33.950382,-118.004625,"$24,703",97,97,89,100,99,100,96,99,99,95,9,59,32,14,26,60,2,medium,medium,0.0039
80443,60118,ST ANTHONY SUMMIT MEDICAL CENTER,340 PEAK ONE DRIVE,39.5695242,-106.0775201,"$19,252",100,100,100,N/A,95,98,100,N/A,N/A,91,4,80,16,5,13,82,2,medium,low,0.0051
48075,230301,OAKLAND REGIONAL HOSPITAL,22401 FOSTER WINTER DRIVE,42.4575459,-83.2033062,"$24,002",N/A,N/A,100,94,97,100,N/A,N/A,N/A,81,4,58,38,12,30,58,1,medium,medium,0.0039
48075,230019,PROVIDENCE HOSPITAL AND MEDICAL CENTERS,16001 W NINE MILE RD,41.8239891,-71.4128343,"$19,495",100,99,100,99,100,99,98,100,100,95,6,72,22,8,23,69,1,medium,low,0.0051
48073,230130,"BEAUMONT HOSPITAL, ROYAL OAK",3601 W THIRTEEN MILE RD,42.514185,-83.1925909,"$20,696",99,99,100,99,100,100,100,99,100,95,4,77,19,7,19,74,1,medium,medium,0.0048
95642,50014,SUTTER AMADOR HOSPITAL,200 MISSION BLVD,38.3510578,-120.7649351,"$15,587",100,100,97,91,96,94,99,98,100,97,4,70,26,7,23,70,1,medium,low,0.0062
43725,360203,SOUTHEASTERN OHIO REGIONAL MEDICAL CENTER,1341 NORTH CLARK STREET,40.0411932,-81.577808,"$15,815",99,99,99,98,100,88,97,83,100,93,5,67,28,8,23,69,0,medium,low,0.006
24740,510046,PRINCETON COMMUNITY HOSPITAL,122 12TH STREET,37.3630109,-81.1115881,"$15,747",96,96,98,100,99,100,96,97,99,98,4,69,27,9,20,71,0,medium,low,0.0062
28677,340039,IREDELL MEMORIAL HOSPITAL INC,557 BROOKDALE DR  P O BOX 1828,,,"$16,966",98,97,98,100,100,99,96,94,100,97,3,74,23,6,21,73,1,medium,low,0.0058
73036,370011,MERCY HOSPITAL EL RENO,2115 PARK VIEW DRIVE,35.5298806,-97.9805045,"$14,442",N/A,N/A,N/A,N/A,N/A,N/A,100,N/A,N/A,98,3,66,31,8,24,68,1,medium,low,0.0069
73034,370236,INTEGRIS HEALTH EDMOND,4801 INTEGRIS PARKWAY,35.644515,-97.4183281,"$17,455",98,98,100,91,94,92,97,91,97,97,2,88,10,4,7,89,2,medium,low,0.0055
79714,450144,PERMIAN REGIONAL MEDICAL CENTER ANDREWS COUNTY HO,720 HOSPITAL DRIVE,32.338104,-102.545872,"$11,893",100,69,N/A,N/A,N/A,N/A,73,N/A,N/A,27,8,57,35,15,22,63,1,low,low,0.0057
23901,490090,"SOUTHSIDE COMMUNITY HOSPITAL, INC",800 OAK STREET,,,"$15,257",81,94,88,100,95,94,95,73,100,99,6,60,34,11,27,62,1,medium,low,0.006
81501,60054,COMMUNITY HOSPITAL,2021 N 12TH ST,39.0860122,-108.5535518,"$16,865",95,90,93,96,100,97,97,100,100,95,4,84,12,7,17,76,0,medium,low,0.0057
70563,190003,DAUTERIVE HOSPITAL,600 NORTH LEWIS STREET,30.0070327,-91.7949717,"$18,972",100,99,100,100,100,100,100,98,100,100,7,71,22,9,21,70,1,medium,low,0.0053
39828,110121,GRADY GENERAL HOSPITAL,"1155 5TH STREET, SE",30.8636042,-84.2002448,"$10,999",N/A,N/A,N/A,N/A,94,N/A,100,100,98,99,2,69,29,3,20,77,0,low,low,0.0089
